products_created,admin_visits,seller_probability,tx,gmv_usd,country_A,country_B,country_C,country_D,country_E,max_segment_A,max_segment_B,max_segment_C,max_segment_D,max_segment_F,max_segment_G,max_segment_H,creation_platform_A,creation_platform_B,creation_platform_C,creation_platform_D,source_A,source_B,source_C,source_D,source_E,source_F,source_G,source_H,source_I,source_J,source_K
-0.10630783650526766,-0.25297686654125245,-0.5979445838520221,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.08156729482182103,-0.2984765141537897,1.6404401948494052,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.044809918606414575,-0.7079733426666246,-0.6921923640078717,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.056826753138374375,0.7480153809345662,2.0056503429533223,0.4896080566340459,0.3602355890085149,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.11054907222242996,-1.1629698187919968,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.07379169600702351,-0.16197757131617802,-0.5320584042060347,-0.11077719784484988,-0.10646262373791036,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.11054907222242996,-1.1174701711794597,-0.7009190103185985,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.10913532698337586,-1.1174701711794597,-0.6987373487409168,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.10348034602715947,-1.0719705235669224,-0.7222992937798791,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.000983816195737654,0.06552066674650804,-0.6948103579010897,0.09312722820458644,-0.0358495503745278,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10984219960290292,-0.7534729902791618,-0.6729937421242727,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.09499787459283493,-1.0719705235669224,-0.752842555867423,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.08580853053898331,0.9300139713847152,1.0457192487733729,-0.0428090558283711,-0.04570359468101854,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09994598292952424,-0.6169740474415502,-0.7641871960713679,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.11125594484195699,-0.8444722855042363,-0.7222992937798791,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.013707523347224502,1.7035079807978482,1.9956146996959865,0.13843932288223895,0.03987537024594301,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.09570474721236197,0.11102031435904526,1.7412329597382998,-0.03148103215895797,-0.07832374295498244,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.07661918648513169,-0.8444722855042363,-0.4600635721425384,-0.09944917417543676,-0.09713043854815254,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.020069376922967924,-0.2984765141537897,-0.5826729528082502,-0.07679312683661049,-0.10284716796327216,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.08015354958276692,-0.6169740474415502,-0.6071075624782853,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.09217038411472672,-0.8899719331167735,-0.7445522418722326,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.07096420552891533,0.06552066674650804,-0.4002860449140597,-0.08812115050602362,-0.10137449734976448,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.09570474721236197,0.15651996197158247,1.3070823057796412,-0.09944917417543676,-0.10378414228649714,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.06672296981175302,1.0210132666097895,1.9890697149629415,0.17242339389047834,0.025225756934929424,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13897696247061767,-0.3894758093788641,1.81279145948626,-0.008824984820131714,-0.06958062601062767,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.06742984243128007,0.38401820003426856,-0.3374541914768268,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.10772158174432177,-0.798972637891699,1.7137440238595103,-0.03148103215895797,-0.0946219566574932,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6203572163685367,0.6570160857094918,1.2743573821144154,-0.05413707949778423,-0.09599183683891707,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.11054907222242996,-1.1174701711794597,-0.6695030835999819,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.11054907222242996,-0.8899719331167735,-0.6690667512844456,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.014414395966751547,0.20201960958411969,-0.5818002881771775,-0.09944917417543676,-0.10342042229604692,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.09004976625614558,0.7480153809345662,-0.6974283517943078,-0.09944917417543676,-0.10146740408645558,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.0872222757780374,1.33951079989755,1.953290465088961,0.18375141755989147,-0.0264719001859637,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.01865563168391383,1.2940111522850128,-0.5425303797789068,-0.08812115050602362,-0.08578790971552587,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.05399926266026619,-0.6624736950540874,-0.5346763980992527,-0.09944917417543676,-0.10333542251566996,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06460235195317189,0.9755136189972524,1.808864468646433,-0.06546510316719736,-0.06179622751936178,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.027844975737765443,0.2930189048091941,-0.6817203884349995,-0.09944917417543676,-0.10451751248463316,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.03844806503067115,0.11102031435904526,-0.7702958484888767,-0.09944917417543676,-0.10644680982528207,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09994598292952424,-0.25297686654125245,-0.6865200439058993,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.09004976625614558,-0.2984765141537897,-0.5612926693469695,-0.09944917417543676,-0.10524099898737653,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09711849245141606,-0.5714743998290129,-0.6254335197308115,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.08015354958276692,1.33951079989755,-0.5041331360117088,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.06460235195317189,0.4295178476468057,-0.5276950810506712,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04198242812830638,-0.4804751046039385,-0.6681940866533729,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09004976625614558,-0.2984765141537897,-0.5691466510266237,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0992391103099972,-0.3894758093788641,-0.6660124250756913,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.16866561249075365,1.112012561834864,1.52306680197013,-0.06546510316719736,0.008745683237193564,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09287725673425376,0.4295178476468057,1.4493266406444882,-0.07679312683661049,-0.07950583292394563,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.03153232430250651,-0.07097827609110359,-0.7384435894547238,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.27681712327839186,0.4295178476468057,-0.07303680826180421,-0.08812115050602362,-0.10451158226739754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.11125594484195699,-1.0719705235669224,-0.6873927085369721,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.11054907222242996,-0.980971228341848,-0.4727172092930923,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.000983816195737654,1.112012561834864,1.9995416905358137,-0.020153008489544842,-0.054223340109499,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1084284543638488,-0.5714743998290129,-0.6568494464494281,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.060361116236009614,-0.4349754569914013,-0.6031805716384582,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.07803293172418578,1.0210132666097895,1.3258445953477038,0.17242339389047834,-0.02075714750992264,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.189164918457038,0.2475192571966569,1.2499227724443809,-0.09944917417543676,-0.07746188471674173,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.01794875906438679,1.2030118570599384,1.7547592615199263,-0.06546510316719736,0.001692678204985138,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.07591231386560464,-0.07097827609110359,-0.732334937037215,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.10984219960290292,-1.026470875954385,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.07591231386560464,-0.798972637891699,-0.5067511299049269,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10348034602715947,-0.8899719331167735,-0.6350328306726111,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.10772158174432177,-0.980971228341848,-0.5652196601867965,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09287725673425376,-1.1174701711794597,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.10418721864668652,-1.026470875954385,-0.7641871960713679,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.1020666007881054,-1.0719705235669224,-0.7432432449256234,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.006638797151954031,1.33951079989755,-0.5743826388130597,-0.08812115050602362,-0.09412777188785976,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10630783650526766,-0.3894758093788641,-0.5473300352498066,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.07732605910465874,1.2940111522850128,-0.6882653731680446,-0.07679312683661049,0.1597230838383656,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10065285554905128,-0.7534729902791618,0.9183102126367616,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03349995669398182,1.2940111522850128,1.5758630121500268,-0.05413707949778423,-0.07162259747875305,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.1020666007881054,-0.16197757131617802,1.6914910757671573,0.013831062518694544,-0.05337334230572948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.10984219960290292,-1.2084694664045341,-0.7262262846197063,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.07732605910465874,-0.4349754569914013,-0.6668850897067641,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16583812201264544,-0.1164779237036408,-0.7174996383089794,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10277347340763243,-0.8899719331167735,-0.7292806108284606,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.07025733290938826,0.4295178476468057,1.7346879750052548,-0.020153008489544842,-0.05610519571226312,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.017394871911965572,0.20201960958411969,-0.2340434326947141,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.09499787459283493,-0.4804751046039385,-0.6581584433960371,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.06955046028986123,0.4295178476468057,-0.6180158703666937,-0.09944917417543676,-0.10597436918551252,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0038113066738458415,0.11102031435904526,-0.7105183212603979,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.10135972816857834,-1.0719705235669224,-0.6904470347457263,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05753362575790143,0.11102031435904526,-0.5355490627303253,-0.08812115050602362,-0.0924949854089909,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.00946628763006222,-0.6169740474415502,-0.6284878459395661,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.09656460529899484,2.2495037521482946,1.6177509144415156,-0.09944917417543676,-0.0912832443538497,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09499787459283493,0.20201960958411969,1.8498797063068488,0.025159086188107672,0.033391666068352324,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.0723779507679694,1.2485115046724755,0.28257402890031325,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.10630783650526766,-0.3894758093788641,-0.2375340912190047,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.060361116236009614,-0.25297686654125245,-0.7502245619742051,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.07732605910465874,-0.7534729902791618,-0.1376139909611828,-0.08812115050602362,-0.10197937950779584,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.07803293172418578,1.7945072760229224,-0.6616491019203278,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0329460695415606,0.38401820003426856,-0.6254335197308115,-0.09944917417543676,-0.08519686473104429,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.08792914839756445,-0.6169740474415502,-0.6258698520463479,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.10418721864668652,-0.5259747522164757,-0.6101618886870396,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.03067246621587363,0.7935150285471034,-0.5774369650218142,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.03137933883540068,2.2495037521482946,0.3947114339931528,1.1353054057905945,0.32877974005180743,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.037741192411144105,1.2485115046724755,-0.5237680902108443,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10418721864668652,2.3405030473733692,2.005214010637786,1.3505378555094438,0.3822327414744385,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.08651540315851035,1.112012561834864,-0.6171432057356211,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.08934289363661854,1.0665129142223266,2.0030323490601045,0.13843932288223895,0.29112286060573944,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10348034602715947,-0.4349754569914013,-0.6887017054835811,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.024310612640130208,0.7480153809345662,-0.4487189319385935,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10560096388574064,0.06552066674650804,-0.7502245619742051,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06601609719222598,0.8845143237721779,-0.6751754037019544,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.08934289363661854,-0.07097827609110359,-0.5569293461916061,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.07379169600702351,0.2475192571966569,1.992560373487232,0.025159086188107672,0.03482875537844636,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.11125594484195699,-1.1629698187919968,-0.6817203884349995,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.03844806503067115,1.7035079807978482,1.0457192487733729,0.0364871098575208,-0.028974451859387424,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.10701470912479473,-1.2084694664045341,-0.7572058790227865,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.09287725673425376,-0.7534729902791618,-0.765496193017977,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.17290684820791594,1.2940111522850128,-0.7445522418722326,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.027844975737765443,0.6115164380969547,-0.6197611996288391,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.10772158174432177,-0.02547862847856638,-0.6983010164253803,-0.11077719784484988,-0.10646262373791036,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06742984243128007,-0.02547862847856638,-0.6459411385610195,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.034206829313508866,-0.6624736950540874,-0.6289241782551023,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0843947852999292,0.2930189048091941,-0.7004826780030621,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.10560096388574064,-0.980971228341848,-0.7641871960713679,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.1084284543638488,-0.7534729902791618,1.9676894315016609,0.4782800329646328,0.2482987852083844,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.052585517421212084,1.7035079807978482,1.3947851012024453,-0.09944917417543676,-0.0924198693240066,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.1020666007881054,-0.7079733426666246,-0.6738664067553454,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.040568682889252285,-0.02547862847856638,-0.7275352815663153,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05541300789932028,-0.02547862847856638,-0.7214266291488065,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.09570474721236197,-0.1164779237036408,-0.4875525080213279,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.06884358767033417,-0.980971228341848,1.7351243073207914,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0872222757780374,2.4770019902109803,2.0017233521134954,0.20640746489871767,0.38432610815860574,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10489409126621356,-0.798972637891699,-0.2759313349862028,-0.09944917417543676,-0.1028511214414292,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.04763740908452276,0.5660167904844174,-0.7052823334739621,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.09499787459283493,-0.8899719331167735,0.922673535792125,0.08179920453517332,0.07188865962279707,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.08580853053898331,-0.4804751046039385,-0.5220227609486988,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.11054907222242996,-1.026470875954385,-0.7637508637558316,-0.11077719784484988,-0.10646262373791036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.05399926266026619,-0.07097827609110359,-0.7506608942897414,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1050470767333194,2.0220055140856084,-0.5621653339780422,0.0704711808657602,-0.034667460405564635,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.06813671505080712,1.9310062188605341,-0.4042130357538869,-0.08812115050602362,-0.09618753400769194,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09853223769047016,-0.980971228341848,-0.7253536199886336,-0.11077719784484988,-0.10646262373791036,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
